Año,Trimestre,Provincia,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otras Velocidades,Total Velocidades,Mbps (Media de bajada),ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total Accesos,Banda ancha fija,Dial up,Total dial_BAf,Accesos por cada 100 hogares,Accesos por cada 100 hab
2018,1,Chaco,70,3261,32516,24488,23296,8219,3897,1035,96782,12.44,54879,40157,383,388,1130,96937,96925,12,96937,30.83,8.24
2018,1,Chubut,67,4314,83161,5358,4,5,9,5010,97928,5.42,56375,19591,1194,14070,6729,97959,95532,2427,97959,53.72,16.47
2018,1,Córdoba,281,23922,222815,104300,266259,57137,29228,10049,713991,12.79,349342,326894,13178,13237,11275,713926,713825,101,713926,63.52,19.45
2018,1,Corrientes,11,5005,37152,24038,19068,5890,3256,0,94420,11.12,56937,35225,888,1334,33,94417,94406,11,94417,32.66,8.6
2018,1,Entre Ríos,18,8861,90080,45599,37401,9818,5071,0,196848,9.88,106998,75751,3789,10776,80,197394,197346,48,197394,48.68,14.56
2018,1,Formosa,1110,3803,10092,5117,10061,1091,1046,0,32320,11.06,23556,7095,17,1603,57,32328,32328,0,32328,21.4,5.45
2018,1,Jujuy,345,4807,27219,8044,3925,49,4,0,44393,6.74,33856,10456,23,28,43,44406,44405,1,44406,23.12,5.91
2018,1,La Pampa,245,8119,67104,1616,1076,614,98,3503,82375,4.0,10807,51389,8386,10556,1926,83064,82668,396,83064,71.75,23.64
2018,1,La Rioja,9,1485,40680,4217,5831,19,1,0,52242,5.89,16960,34984,13,253,35,52245,52228,17,52245,51.44,13.69
2018,1,Mendoza,20,1662,164599,501,266,19,72,33788,200927,5.88,152931,36872,3086,6206,1852,200947,199463,1484,200947,37.07,10.35
2018,1,Misiones,48,4700,35820,23291,26223,10241,3219,0,103542,12.08,56311,46880,328,5,56,103580,103580,0,103580,30.96,8.43
2018,1,Neuquén,1396,2367,59468,1311,29012,9709,7378,6105,116746,11.96,46714,55072,1000,12404,2713,117903,115897,2006,117903,61.52,18.31
2018,1,Río Negro,409,5333,74894,530,17997,4972,3129,3975,111239,8.98,68769,31712,1251,4259,5128,111119,110057,1062,111119,49.82,15.32
2018,1,Salta,116,4459,60334,33088,30771,5145,88,0,134001,9.19,79936,51534,118,204,1391,133183,133182,1,133183,39.78,9.63
2018,1,San Juan,22,1058,57078,11,0,3,0,5068,63240,5.85,54080,5068,826,2246,1048,63268,62610,658,63268,32.61,8.31
2018,1,San Luis,57,101,11920,11,0,7,2,9284,21382,5.89,11104,7594,368,16,2314,21396,21096,300,21396,15.15,4.34
2018,1,Santa Cruz,26,120,28600,655,100,1,3,4267,33772,5.19,18615,4474,1799,6734,2783,34405,33970,435,34405,33.55,9.98
2018,1,Santa Fe,1359,33639,262008,108576,188900,39589,22801,23181,680053,11.17,341997,300421,10674,11636,15298,680026,679717,309,680026,62.28,19.58
2018,1,Santiago Del Estero,41,2910,41298,18914,3449,33,2,17589,84236,6.25,26788,54594,23,1432,81,82918,82916,2,82918,34.99,8.68
2018,1,Tierra Del Fuego,6,307,33987,2,0,0,0,107,34409,5.77,19372,9663,531,1,2047,31614,31106,508,31614,65.2,19.33
2018,1,Tucumán,16,7472,78811,45675,26405,1218,7082,1305,167984,9.36,158611,8921,107,368,50,168057,168026,31,168057,41.18,10.2
2017,4,Buenos Aires,3865,55046,1551194,264645,712513,335140,151747,114182,3188332,12.97,1241172,1718013,131181,60082,31448,3181896,3171206,10690,3181896,57.61,18.61
2017,4,Capital Federal,314,31411,517018,284040,458120,178396,114939,0,1584238,15.2,571363,961688,36277,3119,9877,1582324,1575418,6906,1582324,122.9,51.62
2017,4,Catamarca,34,3182,15315,5904,2927,43,2,2151,29558,7.78,27083,263,11,1,2200,29558,29548,10,29558,28.62,7.28
2017,4,Chaco,70,3432,37144,24088,20123,7290,3289,1035,96471,11.7,55035,39690,389,380,1121,96615,96603,12,96615,30.81,8.23
2017,4,Chubut,67,4313,83676,5355,7,5,9,0,93432,5.41,56378,15097,1187,14070,6708,93440,91012,2428,93440,51.46,15.78
2017,4,Córdoba,291,25411,280837,102892,217602,40898,24251,8429,700611,11.64,349710,324709,12778,12043,10739,709979,709874,105,709979,63.33,19.39
2017,4,Corrientes,11,5220,41080,23686,16046,5053,2675,0,93771,10.38,56786,34722,894,1334,35,93771,93760,11,93771,32.52,8.56
2017,4,Entre Ríos,1685,9078,95466,45189,30010,7958,4113,0,193499,9.3,107764,73692,1894,10267,86,193703,193654,49,193703,47.89,14.32
2017,4,Formosa,1110,4061,13220,4867,6996,977,824,0,32055,10.11,23410,6973,19,1603,51,32056,32056,0,32056,21.27,5.41
2017,4,Jujuy,345,5364,26566,7721,3507,44,3,0,43550,6.64,33844,9626,20,28,34,43552,43551,1,43552,22.74,5.82
2017,4,La Pampa,310,8729,66053,1227,792,391,81,3503,81086,3.98,10808,50495,8272,10569,1927,82071,81675,396,82071,71.05,23.41
2017,4,La Rioja,9,1488,40777,4083,5813,22,3,0,52195,5.88,16912,34984,14,253,31,52194,52177,17,52194,51.57,13.73
2017,4,Mendoza,26,1656,177646,438,278,29,81,0,180154,5.71,152896,16114,3015,6206,1920,180151,178661,1490,180151,33.33,9.3
2017,4,Misiones,1053,3900,41723,23131,22262,9091,2735,0,103895,11.32,56271,47470,95,5,54,103895,103895,0,103895,31.14,8.48
2017,4,Neuquén,1396,2372,68036,1325,22781,7528,6300,6105,115843,10.72,46739,54119,1017,12404,2692,116971,114965,2006,116971,61.24,18.23
2017,4,Río Negro,409,5598,81078,485,12502,3447,2440,3719,109678,8.05,68690,30451,1250,4259,5114,109764,108702,1062,109764,49.38,15.19
2017,4,Salta,636,4275,73284,32842,18968,3559,84,0,133648,8.45,80705,50446,127,158,1376,132812,132811,1,132812,39.8,9.64
2017,4,San Juan,22,1062,57525,9,0,2,2,0,58622,5.83,54079,451,812,2246,1036,58624,57965,659,58624,30.3,7.72
2017,4,San Luis,59,101,12822,8,0,1,7,1902,14900,5.73,11104,1119,335,17,2329,14904,14604,300,14904,10.59,3.03
2017,4,Santa Cruz,68,78,29073,655,100,1,3,0,29978,5.21,18614,1668,582,4638,3950,29452,29018,434,29452,28.91,8.6
2017,4,Santa Fe,3109,34132,309998,108939,151329,30736,19602,14119,671964,10.3,341680,293831,10602,10965,15382,672460,672137,323,672460,61.71,19.41
2017,4,Santiago Del Estero,41,3091,43544,18773,3359,32,2,0,68842,6.17,27313,40407,19,1025,80,68844,68842,2,68844,29.13,7.23
